B1,B2,B3
1199,196,virasAnanatva
1200,196,sadvaidyanAtha
1201,196,yathAdezakAladehAvasthAnavizeSam
1202,196,vinAzakRt
1203,196,hAputrikA
1204,196,bhavadAru
1205,197,vatsanikAnta
1206,197,sastara
1207,197,stuSeyya
1208,197,abhirAja
1209,197,zAratva
1210,197,upAMzughAtaka
1211,197,anUrdhvajJu
1212,198,tvAtputra
1213,198,mithyAkopa
1214,199,upakalpita
1215,199,aniyamopamA
1216,199,devarAma
1217,199,savilakSasmitam
1218,200,anuvAkAnukramaNI
1219,200,taruNIkaTAkSamAla
1220,200,azlAghA
1221,200,sAdhiyajJa
1222,200,tilakhali
1223,201,ananyaviSaya
1224,201,avaniSThiv
1225,201,kanyAdUSaka
1226,201,samacchedana
1227,202,surASTrAvanti
1228,202,kazoka
1229,202,uduha
1230,203,kallolita
1231,203,jinazatapaJjikA
1232,203,atipraNud
1233,204,agnipravezana
1234,205,mAlu
1235,205,kocava
1236,205,dazarAtraparyuSita
1237,205,prAyazcittaviveka
1238,206,vayasyabhAva
1239,206,zizupAlakathA
1240,206,kAmakAntA
1241,206,namaka
1242,206,harSacala
1243,206,lepakara
1244,206,valimukha
1245,206,paJcazAstra
1246,206,spRhayAlutA
1247,206,ardhazata
1248,206,prAtaritvan
1249,207,mayobhu
1250,207,arucita
1251,208,aina
1252,208,prAbhAtika
1253,208,anekarUpa
1254,208,netravasti
1255,208,jaladardura
1256,208,satyakriyA
1257,208,brahmayajJatarpaNa
1258,208,anekIkaraNa
1259,209,vaMzakramAgata
1260,209,yathAsukham
1261,209,bAhusambhava
1262,209,vAyavIyasaMhitA
1263,210,ekadA
1264,211,phalakayantra
1265,211,pratiSkaSa
1266,211,zAntividhAna
1267,211,sUryodayasaMkalpanATaka
1268,211,kAdamba
1269,211,sattvasaMrambha
1270,211,dhRSadvarNa
1271,211,samAzrayin
1272,211,lulitakuNDala
1273,211,jIvagrAham
1274,211,smareSudhIkR
1275,212,duSpaca
1276,212,atRSita
1277,212,vedanindA
1278,212,bhuvanamAtR
1279,212,rahurAja
1280,212,munivrata
1281,212,campAvatI
1282,212,mahiSapAlaka
1283,212,vikaTam
1284,213,puMzcalIya
1285,213,nizAtyaya
1286,213,stUNAkarNa
1287,213,nirazvapuruSa
1288,213,samAnopAdhyAya
1289,213,upazloka
1290,213,nirupabhoga
1291,213,maruva
1292,213,vIradAman
1293,213,suzarmannagara
1294,213,bhUmy
1295,214,praNamana
1296,214,vajraniSkambha
1297,215,viklava
1298,216,zIlavrata
1299,217,auSTrAkSi
1300,217,UrdhvakaNTha
1301,217,devAsuraguru
1302,217,lubh
1303,217,jaradvRkSa
1304,217,dhRtarASTra
1305,217,agradidhiSu
1306,217,pariharaka
1307,217,pAdodara
1308,217,videzin
1309,217,devahUti
1310,218,aparipara
1311,218,pralabh
1312,218,trizUlAya
1313,218,zivagaGgA
1314,218,vAreNyAyani
1315,218,pragam
1316,218,kArdamika
1317,218,matikarman
1318,218,cAruphalA
1319,218,hrIka
1320,218,karvarI
1321,219,susani
1322,219,samudrakara
1323,219,vapuSTama
1324,219,utsRSTikArika
1325,219,nItisaMgraha
1326,219,anutap
1327,219,madhucyuta
1328,219,indrAgnidaivata
1329,219,kSINapuNya
1330,219,AbhIrapallI
1331,219,anAsa
1332,220,mahAgnicayanasUtra
1333,220,anuzaMsa
1334,220,kRpIpati
1335,220,bhavanibandhavinAzin
1336,220,pralkArIya
1337,220,indrAGka
1338,220,prAgdeza
1339,220,zivAlaya
1340,221,arpisa
1341,221,prayANavicAra
1342,221,atisRjya
1343,221,saroruha
1344,221,vivRddhikara
1345,221,vinipAtita
1346,222,sadhUmra
1347,223,parikleda
1348,223,supratyUDha
1349,223,auSastya
1350,223,mahArAjakulIna
1351,224,zakrAdana
1352,224,madhumatIsaMgamezvaratIrtha
1353,224,viviMzati
1354,224,zAkhIya
1355,224,saMhananopeta
1356,224,gomanta
1357,224,pUrNAGka
1358,224,dvAravatI
1359,224,bhuktasamujjhita
1360,225,karmaraka
1361,225,zIghrapAyin
1362,226,udAyA
1363,226,susaMdhita
1364,226,zaktijAgara
1365,226,avasaravelAyAm
1366,226,mitreru
1367,226,pAriplavaprabha
1368,226,turIya
1369,226,rasayitR
1370,227,nIlaskandhA
1371,227,nirvRtisthAna
1372,227,reNukAtIrtha
1373,227,cakravartitva
1374,227,smRtyadhikaraNa
1375,227,maNipUrezvara
1376,227,zvetAnukAza
1377,227,pradhanAghAtaka
1378,227,sthaNDilazayyA
1379,227,vicAravat
1380,228,saMyugamUrdhan
1381,228,kamaladeva
1382,228,bRhaddarbha
1383,228,madhupsaras
1384,228,prAtaHsaMdhyAvandana
1385,229,vastragRha
1386,229,dvaiyogya
1387,229,mudgaSThaka
1388,229,vizvAmitrapriya
1389,230,abadhira
1390,230,pAyUpastha
1391,230,puSpAstaraNa
1392,230,abhisaMdhi
1393,230,praguNaya
1394,230,SaSThIvrata
1395,231,kaimAyani
1396,231,kharikA
1397,231,pracodikA
1398,231,zivAnandanAtha
1399,231,bhUtabhairavatantra
1400,231,dakSiNA
1401,231,zuddhahRdaya
1402,232,zrutaviMzatikoTi
1403,233,yonala
1404,233,sampatnIya
1405,233,valitaka
1406,234,argaDa
1407,235,parilikhita
1408,235,jJAnapati
1409,235,bhoTIya
1410,235,saMkSar
1411,236,khaTakkikA
1412,236,vratasthita
1413,236,jarbhurat
1414,236,mahArgharUpa
1415,236,zokakara
1416,236,visargacumbana
1417,237,lalitalalita
1418,237,bhaujaMga
1419,237,saniSTha
1420,237,nAtibhogin
1421,237,svapnezvara
1422,237,candrin
1423,238,nainArAcArya
1424,238,dAdhittha
1425,238,sagoSThI
1426,238,mahArAtricaNDikAvidhAna
1427,238,tIkSNasArA
1428,238,raudrIbhAva
1429,238,anupuS
1430,238,zaktiratnAkara
1431,238,svalpeccha
1432,239,mahlANapura
1433,240,rolicandrU
1434,240,antarakoza
1435,240,parAparajJa
1436,240,pravartita
1437,240,kolambI
1438,240,zvetAsya
1439,240,vArSNeyasahita
1440,241,samuddRpta
1441,241,upadehavat
1442,241,viSAsyA
1443,241,viSvagazva
1444,241,puNDarIkanayana
1445,241,prazaMstavya
1446,241,vyAptipaJcakaTIkA
1447,242,samprasah
1448,242,mADDukika
1449,242,kSatriyaprAya
1450,242,dazApAka
1451,242,rAdhAmAdhavavilAsa
1452,242,mAyavat
1453,242,anuguNa
1454,242,viroha
1455,242,zastrotthApana
1456,243,jAtadanta
1457,243,kApiSThala
1458,243,garuDapakSa
1459,243,pratibuddhavastu
1460,243,astrajit
1461,243,AmitrIya
1462,243,aila
1463,243,asukas
1464,243,bodhisattvasamuccayA
1465,244,vivazIkR
1466,244,sUryAdri
1467,245,arajanIkRta
1468,246,svetavya
1469,246,uttarasAkSin
1470,246,madikA
1471,246,viviMza
1472,246,pATikAvADi
1473,246,nAradezvaratIrtha
1474,246,bhaktakAra
1475,246,laghuvimarzinI
1476,246,tanUhavis
1477,246,bhANDapratibhANDaka
1478,246,bhrUlatA
1479,247,udIcyavRtti
1480,247,vajrAsthi
1481,247,tarantI
1482,247,mUSikAhvayA
1483,248,indrAyudha
1484,248,jyotistattva
1485,248,padmAvata
1486,248,duHsaha
1487,248,vindu
1488,248,bahujanaparivAra
1489,249,praskanda
1490,249,manasAsaMgatA
1491,249,kaustubhadhAman
1492,250,vAlihantR
1493,250,adhikavayas
1494,250,doSatrayaghNa
1495,250,adharmya
1496,250,jAnaMtapi
1497,251,AMkRti
1498,251,homaduh
1499,251,daurmanasya
1500,251,purastAducca
1501,251,mayUrikA
1502,251,naimiSakAnana
1503,252,smRtamAtrAgata
1504,252,nirbarhaNa
1505,253,arjunacchavi
1506,253,zAkASTakA
1507,253,saptarAzika
1508,253,ArSyazRGga
1509,253,sAmantapratyaya
1510,253,vipariNamana
1511,253,cuccU
1512,253,ullekhA
1513,253,kAzIzvara
1514,254,dravI
1515,254,kRcchrasAdhya
1516,254,vaizvaMtari
1517,254,AzApizAcikA
1518,254,sthUlamukha
1519,255,kuMza
1520,255,malayAcalakhaNDa
1521,255,zRGgerI
1522,255,ulUtIza
1523,255,bhadrayAna
1524,255,pAmavat
1525,255,mAhezvarItantra
1526,255,samAveza
1527,256,uttarapAda
1528,256,vRddhabRhaspati
1529,256,samutpaT
1530,257,mahAlakSmIvilAsa
1531,257,jArajanman
1532,257,senApatipati
1533,257,dhautarI
1534,258,duHkhopacarya
1535,258,pazunAtha
1536,259,saviveka
1537,259,ubhayatra
1538,259,ujjhana
1539,259,karIrikA
1540,259,mahAzItavatI
1541,259,yajJatantrasUtra
1542,259,akarman
1543,260,adhopahAsa
1544,260,Acyutadanti
1545,260,grathana
1546,260,joGgaka
1547,260,amlanAyaka
1548,260,asurAdhipa
1549,260,sAkSAtkRtadharman
1550,260,paryAtan
1551,261,paDgRbhi
1552,261,arAtidUSaNa
1553,261,utkSepa
1554,261,pApapati
1555,262,nAdika
1556,262,stokapANDura
1557,262,tAmrika
1558,262,raktakokanada
1559,262,vyAghaTTanA
1560,262,vairarakSin
1561,262,pAdacatvara
1562,262,utkAs
1563,262,durvacaka
1564,263,soSa
1565,263,kucAru
1566,263,ekanavatitama
1567,264,bhUghana
1568,264,skhalan
1569,264,dhAtukAvya
1570,264,ucchad
1571,264,rUpavibhAga
1572,264,narasiMhayantra
1573,264,dazapuruSaMrAjya
1574,264,duSprasAdhana
1575,264,vAjavat
1576,264,prahAritA
1577,264,khaNDagiri
1578,265,ratnAdhipati
1579,265,zlAgh
1580,265,avakA
1581,265,saharSAkUtam
1582,265,Asphotaka
1583,265,kRtsnatA
1584,266,uttiSThAsA
1585,266,haracApAropaNa
1586,266,zinivAsa
1587,266,vizvAmitrapura
1588,266,bhasmavidhi
1589,266,vIrapaTTa
1590,266,zuzukvas
1591,266,vRjinA
1592,267,riNInagara
1593,267,aMhri
1594,267,harmyavalabhI
1595,267,apiSTuta
1596,267,dinAntaka
1597,267,navyas
1598,267,tara
1599,268,prAyazcittabhASya
1600,268,gRhanirvAha
1601,269,dharSiNI
1602,269,mAghapAkSika
1603,269,mahIja
1604,269,smArya
1605,270,paramarma
1606,270,kUlaka
1607,270,avyathiSyai
1608,270,Dallana
1609,270,sarasara
1610,270,gandharvartu
1611,270,sarvaliGgasAdhanI
1612,270,campakadeza
1613,270,citrazIrSaka
1614,270,kaS
1615,271,viSvadrIcIna
1616,271,chelikA
1617,272,vyAdhinirjaya
1618,272,yogyatAvAda
1619,272,niSiddhavat
1620,272,karNATakalaha
1621,272,dAsAnudAsa
1622,272,ahaMkAravat
1623,272,sadyuktimuktAvalI
1624,272,zivAstotra
1625,272,yamadUtI
1626,273,ApyAyya
1627,273,kAmadhenu
1628,273,kRdanta
1629,273,nRtu
1630,273,sAdhudevin
1631,273,punarjIvAtu
1632,273,Anyatareya
1633,273,manaHsaMtApa
1634,273,anumeya
1635,273,cauraMkAram
1636,274,amatraka
1637,274,raJja
1638,274,vivAharatna
1639,274,danukabandha
1640,274,vinivezin
1641,274,gharmAMzu
1642,274,madhyAhnakRtya
1643,274,nandanA
1644,274,sudIrghajIvaphalA
1645,275,svApaka
1646,276,yu
1647,276,sukharatha
1648,276,kasanotpATana
1649,276,srugAsAdana
1650,276,dhvanyAlocana
1651,276,upahastaya
1652,276,zaMnodevI
1653,276,dIrghakaMdharA
1654,276,aprabhutva
1655,276,niyatavrata
1656,276,ardhAsana
1657,277,kuzasthalI
1658,277,dvAviMzatitama
1659,277,haritvac
1660,277,bAbhravyAyaNI
1661,277,adhirohiNI
1662,277,candrArdhamauli
1663,278,vahnidAhasamudbhava
1664,278,cUDikalA
1665,278,adripati
1666,278,girita
1667,278,sudhArasamaya
1668,278,asaMhata
1669,278,amala
1670,278,dhurikA
1671,278,tokinI
1672,278,smRtimuktAvalI
1673,279,aGgabha
1674,279,viSaJj
1675,279,asutyAga
1676,279,samAsabhAvanA
1677,279,toyeza
1678,279,sAhadevi
1679,279,ciT
1680,280,apakSi
1681,280,chedita
1682,280,uddIpra
1683,280,zRGkhalI
1684,280,anuprasakta
1685,280,bindumatI
1686,280,ardanA
1687,281,syAlI
1688,281,nagaravAsin
1689,281,vilomavidhi
1690,281,prasthA
1691,282,krIDAkumAra
1692,283,avastabdha
1693,283,prativacas
1694,283,atiprANam
1695,284,prahRta
1696,284,meruguru
1697,284,sAndrIbhU
1698,284,anupAnIya
1699,284,kRSNasU
1700,284,paJcamuSTika
1701,284,dolAndolana
1702,284,nivartana
1703,285,guNAzraya
1704,286,kavivallabha
1705,286,zuklatIrtha
1706,287,anuvilI
1707,287,dIkSitR
1708,287,maulimAlA
1709,287,apehipraghasA
1710,287,ISadbIjA
1711,287,udArabhAva
1712,287,pRthaG
1713,287,avikArin
1714,288,vizvavAjin
1715,288,tiSyapuSpA
1716,288,kalAnyAsa
1717,288,vRzcikA
1718,288,prANavinAza
1719,288,yuddhazakti
1720,288,bANapathAtIta
1721,288,nadana
1722,288,saubhAgya
1723,289,sparzaka
1724,290,kapivaktra
1725,291,nakhAMzu
1726,291,sattrayAga
1727,291,garhaNa
1728,291,mAsanAman
1729,291,jihIrSA
1730,291,kAlavRntI
1731,291,sAmasta
1732,291,mAyAvatI
1733,291,samprayukta
1734,291,hayaghna
1735,291,kSetrapada
1736,292,skhuD
1737,292,prahlanna
1738,292,Agrasta
1739,292,divyapuSpikA
1740,292,viSpita
1741,292,niSatti
1742,293,puSkalAvatI
1743,293,halirAma
1744,293,yAmanemi
1745,293,mAJjiSThika
1746,293,atandrita
1747,293,ekapuroDAza
1748,294,vAtAyanacchidrarajas
1749,295,pitRceTa
1750,295,bRhacchRGgAratilaka
1751,295,gaNapatipUjana
1752,295,udayanAcArya
1753,295,karAmlaka
1754,295,laGghanapathyanirNaya
1755,295,sArasvatI
1756,295,visraMsajA
1757,295,bhUriretas
1758,295,vedAntadIpikA
1759,296,cikitAna
1760,296,carmaNvatI
1761,296,samAdhiparihANi
1762,297,karAgra
1763,297,AyaHsthUNa
1764,297,rAjakarman
1765,297,Anartana
1766,297,caNDi
1767,297,phalgunIpUrNamAsa
1768,297,UrNA
1769,297,vicAraNA
1770,297,vizvatomukham
1771,297,saMhrAd
1772,298,svatvAspadIbhUta
1773,299,avAgja
1774,299,suvispaSTa
1775,299,punaruktavadAbhAsa
1776,299,tripaJcAzattama
1777,299,spRhayAlutA
1778,299,susvaram
1779,299,sugandhavat
1780,299,duduha
1781,299,mAm
1782,299,zarIrasaMdhi
1783,299,cirAd
1784,300,avabhAsaprApta
1785,300,kAtu
1786,300,niSada
1787,300,agredadhus
1788,300,gRhapatnI
1789,300,nandaka
1790,300,svecchA
1791,300,rasasaMgrahasiddhAnta
1792,300,mAtaMgaka
1793,300,ucchidya
1794,301,kSitideva
1795,301,sahetikAra
1796,301,matsyavid
1797,301,hRdayAvarjaka
1798,301,kAryazeSa
1799,301,vivadhika
1800,301,tarkasaMgrahadIpikA
1801,302,ghasana
1802,302,parivap
1803,302,vidhAvya
1804,302,prameyatattvabodha
1805,302,sApiNDibhakta
1806,302,nindana
1807,302,premasAhi
1808,302,catita
1809,302,dhAnyadhenu
1810,303,zAkazreSThA
1811,303,jAradvaya
1812,303,ed
1813,303,lakSaNAvAda
1814,303,mithyApratyaya
1815,303,jalapriya
1816,303,susAdhana
1817,303,agrAnIka
1818,303,vyAvRtkAma
1819,303,kaumudIrajanI
1820,303,dhIram
1821,304,gandhAri
1822,304,vAstuvidyAkuzala
1823,304,samaJjanavat
1824,304,vArabRSA
1825,304,cihnadhAriNI
1826,304,DhuNDhirAja
1827,304,paTTaraJjanaka
1828,305,krodhasamanvita
1829,305,khaNDara
1830,306,atimAna
1831,306,huNDana
1832,306,kaurupathi
1833,306,dhrAD
1834,306,apahnuvAna
1835,306,arcAvat
1836,306,phalabhUyastva
1837,306,viruda
1838,306,nidhidIpikA
1839,306,svAzraya
1840,307,pratikSuta
1841,307,zyonAka
1842,307,jaladhikanyakA
1843,308,svAmikarAja
1844,308,paTahaprodghoSaNa
1845,308,anusaktham
1846,309,saMkarSa
1847,310,bainda
1848,311,prauDhapriyA
1849,311,puruSottamapurANa
1850,311,manasin
1851,311,kSudrapattrI
1852,311,devitR
1853,311,kriyAnibandha
1854,311,parasaMjJaka
1855,311,phalakAkhyayantra
1856,312,bhUkampavicAra
1857,312,kUTasaMdoha
1858,313,marmapIDA
1859,313,avadhra
1860,313,avagADhavat
1861,313,viyogitA
1862,313,RtasAman
1863,313,agrajAti
1864,313,vilokanIya
1865,314,prAggamanavat
1866,314,pratyudAhR
1867,314,savyAhRti
1868,314,raktaSThIvI
1869,314,vizeSakaraNa
1870,314,abhidhAya
1871,314,AyathApUrvya
1872,314,zuddhatA
1873,315,vIrapANaka
1874,315,samuttuGga
1875,315,anukrAnta
1876,315,udbhinna
1877,315,mahApavitra
1878,315,saMvatsaratama
1879,315,praticArita
1880,315,hemacitra
1881,316,AdyudAtta
1882,316,samuccayopamA
1883,316,durhRNAyu
1884,316,kuNDina
1885,317,indrayu
1886,317,avabodhanIya
1887,317,mahAmagna
1888,317,anavasa
1889,317,kAmaprasthIya
1890,318,sAntarapluta
1891,318,samRddhArtha
1892,318,kalindAtmajA
1893,318,phalodaya
1894,318,pratinistRR
1895,318,kAlika
1896,318,bhUtabrahman
1897,319,madhudhUli
1898,319,apobh
1899,319,rathanirhrAda
1900,320,asunIta
1901,320,vAntIbhAva
1902,320,nandopAkhyAna
1903,320,kaTabhU
1904,320,padaviSTambha
1905,320,ariSTabharman
1906,320,abhyantaradoSakRt
1907,321,prahApaNa
1908,321,vizvatRpta
1909,321,bhRgusuta
1910,321,veNukAra
1911,321,mahAvAkyArthaprabandha
1912,322,kharakaNDUyita
1913,323,garuDapurANa
1914,324,acyuta
1915,325,meghavana
1916,325,amburaya
1917,325,mahIruha
1918,326,mInadhvaja
1919,326,pradugdha
1920,326,samyaksambuddha
1921,326,kaskAdi
1922,326,saMskAraka
1923,326,zAkhAbheda
1924,327,khasambhava
1925,328,yajuHzrAddha
1926,328,vakroSThika
1927,328,agrapeya
1928,329,saMkSepazArIrakaphalalakSaNa
1929,329,paizAca
1930,329,upadehavat
1931,330,mitAhAra
1932,330,zulkAdhyakSa
1933,330,dvidiva
1934,331,azravaNAt
1935,331,antarlIna
1936,331,yantrasaMgraha
1937,331,adhoghaNTA
1938,331,asthija
1939,331,devakhAtabila
1940,331,anupasthApana
1941,331,ghRtAcala
1942,331,gokuleza
1943,331,carmadala
1944,332,vArttA
1945,332,parNakuTikA
1946,332,rAjyAdhidevatA
1947,332,AvRtya
1948,332,vilApita
1949,332,subAliza
1950,332,spharaNa
1951,333,babhrumAlin
1952,333,zukrapANi
1953,333,lAkSmaNa
1954,333,yiyapsyamAnA
1955,333,abhyudgata
1956,333,jayaghoSaNA
1957,333,mahAprItivegasambhavamudrA
1958,333,zaryaNa
1959,333,bhinnatva
1960,333,nirutkaNTha
1961,334,citrabIja
1962,334,doSaghna
1963,334,aindraluptika
1964,334,dadhisAra
1965,334,grahaNAntika
1966,334,aharSa
1967,335,sarvAyutva
1968,335,kSIra
1969,335,mAdhavya
1970,336,gatadinam
1971,337,maJcAgAra
1972,337,padavi
1973,337,uditi
1974,337,vAratantava
1975,337,maNibhadra
1976,338,ururI
1977,338,anuSTupkarmINa
1978,338,devarAjasamadyuti
1979,338,zakrabIja
1980,338,jIvanIya
1981,338,bhavantI
1982,338,pratyagra
1983,338,dvedhAkriyA
1984,338,pIvaratva
1985,339,ajaghanya
1986,339,puccha
1987,339,nagnI
1988,339,zAMtanUja
1989,339,adhoyantra
1990,339,amRtamati
1991,339,protthA
1992,339,apazoka
1993,339,zakava
1994,340,nirgama
1995,341,indrakalpa
1996,342,gehevyADa
1997,343,vairAmatI
1998,343,svairiNI
1999,343,vaiSNavAcArasaMgraha
2000,343,koNaspRgvRtta
2001,343,svarNagiri
2002,343,saMdaSTAdhara
2003,343,nagotsaGga
2004,344,AveSTana
2005,344,zalyakRnta
2006,345,kRSNacaturdazI
2007,345,prAhNa
2008,345,tund
2009,346,tRkSas
2010,346,prAbhRta
2011,346,dIpazatru
2012,346,sudhAdIdhiti
2013,346,mithunatva
2014,346,saMniSaNNa
2015,346,lalaha
2016,346,lohamaya
2017,346,avakolba
2018,346,bahuvistaram
2019,347,bhAraka
2020,347,zraddheyatva
2021,347,raGgh
2022,347,dhAtupradIpa
2023,347,zAyayitavya
2024,347,vyavahArazataka
2025,347,madanalalitA
2026,347,dezATana
2027,347,kArNaveSTakika
2028,347,baidi
2029,348,mRtyusUkta
2030,348,madhyanihita
2031,348,adharmatas
2032,348,yuvAyu
2033,348,udArakIrti
2034,348,saMyamaka
2035,348,samoham
2036,348,velAna
2037,349,amada
2038,350,pAMsukRta
2039,350,varcaTI
2040,350,sadru
2041,350,pratyAkram
2042,350,vipat
2043,350,vyutpattivAdakroDapattra
2044,351,jJAnapradIpa
2045,351,bhaviSyattA
2046,351,vipUjana
2047,351,anRtAkhyAna
2048,351,samprAz
2049,351,kAJcanakandara
2050,351,niruddhakaNTha
2051,352,kSudrakuliza
2052,352,zarapattra
2053,352,atonimittam
2054,352,hRta
2055,352,tRNapulI
2056,352,vaJjulaka
2057,352,alu
2058,353,svararatnakoza
2059,353,pravaktavya
2060,353,yoktraka
2061,353,barhiSka
2062,353,indubhavA
2063,353,jyAkAra
2064,354,prabhASita
2065,355,koyaSTika
2066,355,kAmoda
2067,355,sahasin
2068,355,durbheda
2069,355,saparivyaya
2070,355,vasudevabrahmaprasAda
2071,356,saikya
2072,356,zavadhAna
2073,356,kRtacihna
2074,356,kharagandhanibhA
2075,356,pAvanadhvani
2076,356,duHzakatva
2077,356,avasphUrj
2078,357,prakAzetara
2079,357,dharmeyu
2080,357,vizvajyotis
2081,357,somarAta
2082,357,AtiSTha
2083,357,nADI
2084,357,aticAra
2085,357,puNyAlaMkRta
2086,357,kabara
2087,357,paJjikA
2088,357,harisvAmiputra
2089,358,vyad
2090,358,viSNusaMhitA
2091,358,vizvanAthadevaprakAza
2092,358,iddhatejas
2093,358,SaDgava
2094,358,gRhAzman
2095,359,bhagavadbhaktinirNaya
2096,359,bhAvitra
2097,359,saMzAnta
2098,359,maNDodaka
2099,359,pANiMdhaya
2100,359,parivad
2101,359,zaci
2102,360,sItAloSTa
2103,360,mithyAgnahaNa
2104,360,vismApaka
2105,360,rAcita
2106,360,pratiparyAyam
2107,360,DhuNDhi
2108,360,jyotiSToma
2109,360,vibandhu
2110,360,caturAnana
2111,361,yudhiSThiravijaya
2112,361,vanitAsakha
2113,361,rAjarAjatva
2114,362,ghanasAra
2115,362,niSparikara
2116,362,bhavavratadhara
2117,362,varatantu
2118,362,vAgdala
2119,362,dIpakiTTa
2120,362,vyatibhU
2121,362,gharmasad
2122,362,vaikuNThacaturdazI
2123,363,vedAzvA
2124,363,taraddveSas
2125,363,ApAdin
2126,363,sairika
2127,363,zarAru
2128,364,melAndhuka
2129,364,raGgataraMga
2130,364,dhUruSad
2131,364,anirazita
2132,364,zanivAra
2133,364,nimizla
2134,364,sukhakarI
2135,364,vIracintAmaNi
2136,364,samudyA
2137,364,surarSi
2138,365,nizAmaNi
2139,365,vyavasthitaviSaya
2140,365,surataraGgin
2141,365,varNapaTala
2142,365,karISagandhi
2143,365,prazaMs
2144,365,pallavamaya
2145,365,samedhita
2146,365,gharmabhAnu
2147,365,pRSTyAmaya
2148,365,dAnin
2149,366,purastAn
2150,366,varuNadaivata
2151,366,vAjacandra
2152,367,varaTTikA
2153,368,lAveraNi
2154,368,jagad
2155,368,candravikrama
2156,368,samAnAbhihAra
2157,368,zerabha
2158,368,bahiSkArya
2159,368,purajana
2160,368,suhRttyAga
2161,369,mallazilAyuddha
2162,370,calana
2163,370,prAtaHsnAyin
2164,370,tAranAtha
2165,370,uttarajyotiSa
2166,370,kIza
2167,370,yogyatva
2168,370,rAtrimaNi
2169,371,samabhAva
2170,371,zikhAcala
2171,371,nakSatrayogin
2172,371,viviMzati
2173,371,marAra
2174,371,vyupe
2175,371,udgatazRGga
2176,371,tIkSNAgni
2177,371,sanAma
2178,371,palabhAkhaNDana
2179,372,guluJchaka
2180,372,sudhUmravarNA
2181,372,zarmasad
2182,372,kAkatva
2183,373,vastrArdhasaMvIta
2184,373,vraNayita
2185,373,uruvAsa
2186,373,kulatthikA
2187,373,pratizI
2188,373,kaThAhaka
2189,373,vATkAra
2190,373,parimA
2191,374,adhI
2192,374,bhANDinI
2193,374,bArhaspatyatantra
2194,374,praNigad
2195,374,vizuSka
2196,374,purISAdhAna
2197,374,nabhaga
2198,374,kaJc
2199,374,mRgarUpin
2200,374,dANDikya
2201,375,pratizlokam
2202,375,premanidhi
2203,375,nayasAhasonnatimat
2204,375,zvetakapota
2205,375,vAstupuruSa
2206,375,harizayana
2207,375,devamArga
2208,375,saMskArapaddhati
2209,375,puNyazAlA
2210,376,vizvezvaranIrAjana
2211,376,nirvANin
2212,376,pUt
2213,376,azvagoSTha
2214,376,sAMsArika
2215,377,zAlveyaka
2216,377,kriyAtmakatva
2217,377,joSaNA
2218,377,grAmamRga
2219,377,dantivaktra
2220,377,zatrukarSaNa
2221,377,hitArthin
2222,377,abhiruta
2223,377,agranakha
2224,377,vizvavyApin
2225,377,bhaumavratapUjAvidhi
2226,378,sagarva
2227,378,svacakSus
2228,378,krID
2229,379,rAmamantrapaTala
2230,380,trikasthAna
2231,380,bhakSaTaka
2232,381,vaiyAghrya
2233,381,anyabhRt
2234,381,sadAnIravahA
2235,381,apakIrti
2236,381,dIptalocana
2237,381,lekhana
2238,381,nirupala
2239,381,samaJjasArthadIpikA
2240,381,zrIbhaDa
2241,382,sthiraliGga
2242,382,khemakarNa
2243,382,AryabhaTTa
2244,382,mahAvratahautra
2245,382,zrIsahodara
2246,382,gomUtra
2247,382,nirmaNDUka
2248,382,citrapuSpI
2249,382,nyAyakalikA
2250,382,sarpatvasambhAvanA
2251,383,sUryantI
2252,383,melAyana
2253,383,kUrcakin
2254,383,vyapAnud
2255,383,AhArazuddhi
2256,383,avahAsya
2257,384,maghavanmuktakuliza
2258,384,vyavasthApaka
2259,384,hanumatpratiSThAkalpa
2260,384,kharANDaka
2261,384,vicitravarSin
2262,384,rAtrimaNi
2263,384,acyutasthala
2264,384,kvaN
2265,385,pratibhUpAla
2266,386,zivendra
2267,386,zyAmajit
2268,386,utpalamAlA
2269,386,brahmarasAsava
2270,386,ahipUtana
2271,386,vAjinIvat
2272,386,tarkiNa
2273,386,zac
2274,387,romakarNaka
2275,387,hayazIrSapaJcarAtra
2276,387,vapaNanirNaya
2277,387,apakroza
2278,387,vyucchat
2279,387,siddhAntagrantha
2280,387,candrAvalI
2281,387,kambalacArAyaNIya
2282,387,curaNya
2283,387,vipularasa
2284,387,gaupuccha
2285,388,kAliyaka
2286,388,lipsitavya
2287,388,parama
2288,388,zrImudrA
2289,388,aGgula
2290,388,jyotIrasa
2291,388,avastIrNa
2292,388,upagupta
2293,388,sasyapAla
2294,388,svargamandAkinI
2295,388,prajvAlana
2296,389,vIcikSobha
2297,389,kArpaNI
2298,389,satyapUrNatIrtha
2299,389,tridazAyudha
2300,389,pariveSavat
2301,390,ghaTikAlavaNa
2302,390,avicAlin
2303,390,svabhiSTi
2304,390,antarlamba
2305,391,havyavah
2306,391,jAlakita
2307,391,saMdhyAvAsa
2308,391,karNAndu
2309,391,apavArita
2310,391,svAsastha
2311,391,nirmAlyadAman
2312,391,AzramabhraSTa
2313,392,zme
2314,392,ekarUpatas
2315,392,manuSyayazasin
2316,392,SaTtriMzati
2317,392,avanti
2318,392,bhojin
2319,392,devadattazatha
2320,392,miSTatA
2321,392,pAratantra
2322,392,padArthatattvanirUpaNa
2323,392,dravyasArasaMgraha
