B1,B2,B3
2364,661,viSThAbhU
2365,662,bhUtabhASAmaya
2366,663,sUditR
2367,663,strISaMsAda
2368,663,kaumbhakarNa
2369,663,bhAs
2370,664,keziniSUdana
2371,664,vezI
2372,664,zraviSThIya
2373,664,zavaviSa
2374,665,mahAjajJu
2375,666,prayuddha
2376,666,zataghora
2377,666,bhUdhAtirI
2378,667,samasana
2379,667,divyavAkya
2380,667,prakuthita
2381,667,karNajApa
2382,667,lekhIlaka
2383,667,mArjArakaNTha
2384,668,caturaGga
2385,668,apasvAna
2386,668,somaprayogavRtti
2387,668,cittarAja
2388,668,hArItazikSA
2389,669,praticakSa
2390,669,hatajJAna
2391,670,romAJcikA
2392,671,sabhAvana
2393,671,zos
2394,671,praharSa
2395,672,azastrapANi
2396,672,cucupa
2397,672,zRGgAya
2398,673,bandha
2399,673,kuTIcaka
2400,673,sAvazeSa
2401,673,autkaTya
2402,673,jImUta
2403,673,samantavyUhasAgaracaryavyavalokana
2404,674,medaskRt
2405,675,kSatravardhana
2406,675,muMsala
2407,675,AhlAdalaharI
2408,675,raGgavatI
2409,675,avikraya
2410,676,zatapathika
2411,676,dvimAtra
2412,676,abhimRj
2413,677,tArNi
2414,677,avastAt
2415,677,etadavadhi
2416,677,kathAkautuka
2417,677,paTolI
2418,677,uttAnaparNaka
2419,678,vAdighaTamudgara
2420,678,paurNavatsa
2421,678,madhu
2422,678,apapayas
2423,678,grIvabaddha
2424,679,vimUDhabhAva
2425,679,bhavazekhara
2426,679,zrutimitaprakAzikA
2427,679,krauJcAcala
2428,679,aparivAdya
2429,680,azUlA
2430,680,gaNerukA
2431,680,unnIyam
2432,680,koThaka
2433,680,balavijJAya
2434,680,muJj
2435,681,pAtrya
2436,681,azvayUpa
2437,681,surastrIza
2438,681,pretvan
2439,682,samavatAra
2440,683,sImAvRkSa
2441,683,bANa
2442,684,vyAkulitendriya
2443,684,nADikAdatta
2444,684,niHSU
2445,684,yUna
2446,684,pUjAsambhAra
2447,684,abhisaMstambh
2448,685,ukhAsaMbharaNa
2449,685,zRGgalA
2450,685,AnAha
2451,685,aghAsura
2452,686,kRtAhAraka
2453,686,kApATika
2454,686,culump
2455,686,jhirI
2456,686,guNaccheda
2457,687,svacchandam
2458,687,gurgaNa
2459,687,aSTavarSa
2460,687,traiguNya
2461,688,khaNvakhA
2462,689,duHsahA
2463,689,avyApAra
2464,690,somarAjan
2465,690,gADhataram
2466,691,zRGgapura
2467,691,paJcatriMzat
2468,692,vinItaveSa
2469,693,dvArabandhAvaraNa
2470,694,vikrayin
2471,695,nivaraNa
2472,695,tilagrAma
2473,695,viSaNNarUpa
2474,695,gauzrAyaNi
2475,695,sAntardIpa
2476,696,kRpaya
2477,696,uttAra
2478,696,ghaTabhava
2479,696,saMhatastanI
2480,696,IlikA
2481,697,himasrut
2482,697,dhrauvya
2483,697,dUtavAkyaprabandha
2484,697,naitandhava
2485,697,upaviSa
2486,697,sarpadaNDA
2487,698,mahAmAlikA
2488,698,aparvatIya
2489,698,vizeSalakSaNa
2490,698,surarAjan
2491,698,nitambA
2492,698,indrejya
2493,699,nandirudra
2494,700,jalpi
2495,700,viSApahA
2496,700,pathipA
2497,701,tAmratanu
2498,701,svedanatva
2499,701,govardhanIya
2500,701,candrAloka
2501,702,mAcikA
2502,702,zucinAsatA
2503,702,nihantavya
2504,703,caGgerikA
2505,704,nikharva
2506,704,aGgArakita
2507,705,samuttejana
2508,705,sukhaduHkhAdi
2509,705,cAmarapuSpa
2510,705,saTAla
2511,705,brahmAvAsa
2512,705,velormi
2513,706,riSpha
2514,707,udUkhala
2515,707,dhRtimuS
2516,707,puSkarabIja
2517,708,avabhAsaka
2518,708,prajina
2519,708,ratnavRkSa
2520,708,kimavastha
2521,708,vyADizikSA
2522,708,kSiptadeha
2523,709,dhvastamUrdhaja
2524,709,utkartRtva
2525,709,sarvabuddhavijayAvatAra
2526,709,kITaka
2527,710,zukarahasyopaniSad
2528,710,sukhasukhena
2529,710,jAnakIza
2530,711,netrakArmaNa
2531,711,nidhi
2532,712,kapilASaSThI
2533,713,jAlavarvurika
2534,713,zirojAnu
2535,713,avikaca
2536,714,catuHsahasra
2537,714,zanaizcaravAra
2538,714,daNDAghAta
2539,715,prAganUka
2540,716,abhyAdAna
2541,716,solUka
2542,717,anugeya
2543,717,suSkanta
2544,717,svayaMsras
2545,718,atIrNa
2546,718,ajajIvika
2547,718,tadvA
2548,718,anumAtR
2549,718,padAbhilASin
2550,718,zakunAhRta
2551,719,pAMsubhava
2552,719,sunIla
2553,719,ukha
2554,720,bhAvaphala
2555,720,bhUyobhartRsamAgama
2556,720,nArasiMhacUrNa
2557,720,vIravAkyamaya
2558,720,pratyapakR
2559,721,samAnAsa
2560,721,rasendra
2561,721,kamp
2562,721,pratiharSa
2563,721,ratitaskara
2564,722,sAnUkAza
2565,722,prasajya
2566,723,vRj
2567,724,annabrahman
2568,724,pust
2569,725,dharmarAjabhaTTa
2570,726,vikacAlambA
2571,726,prANAnuga
2572,726,gurudIkSAtantra
2573,726,karNandu
2574,726,visphUrja
2575,727,kRSTaphala
2576,727,brahmacaryavat
2577,728,praghRS
2578,728,sumadhura
2579,729,kaulamArga
2580,729,vidhvastakavaca
2581,730,bhAgavatapurANabhAvArthadIpikAprakaraNakramasaMgraha
2582,730,lokapravAhin
2583,730,paNDitavaidya
2584,730,zivapur
2585,730,AkAra
2586,731,arIti
2587,731,vArAlikA
2588,731,zilpaka
2589,732,amedhyatva
2590,732,vAkpATava
2591,732,kevuka
2592,733,vRttavaktra
2593,733,payodhija
2594,733,ulinda
2595,733,rodhaH
2596,734,anuveza
2597,734,zAyaNDAyanabhakta
2598,734,hanula
2599,735,vedhaka
2600,735,rathAGga
2601,735,prayAcaka
2602,735,dhri
2603,736,jalpana
2604,737,anadhiSThAna
2605,738,vaDabAnala
2606,739,sadviccheda
2607,739,asAman
2608,739,siddhatva
2609,739,parokSArtha
2610,740,prAptartu
2611,740,zocayat
2612,740,sAvitryupAkhyAna
2613,741,sujAtIya
2614,741,ghanabhitti
2615,741,duSkarasAdhana
2616,741,svaprakAzajJAnavAdArtha
2617,742,puSkaraparNa
2618,742,sarvakAraNa
2619,742,phalagrAhin
2620,742,ApathI
2621,742,stIrNa
2622,742,yantriNI
2623,743,svarNaka
2624,743,pratiniveza
2625,744,dyUtamaNDala
2626,744,suparIkSaNa
2627,745,apAdAdibhAj
2628,746,nirvAhakatA
2629,746,sujyeSTha
2630,746,harirAmatarkAlaMkArabhaTTAcArya
2631,746,vizeSaNatAsambandha
2632,747,atrAsita
2633,747,bAdhapUrvapakSagranthAnugama
2634,747,sajAtya
2635,747,lokapuruSa
2636,748,alAra
2637,748,baliMdamaprakhya
2638,748,chattrasiMha
2639,748,svajita
2640,749,matsyadvAdazikA
2641,749,sparzika
2642,749,indraprastha
2643,749,lAbhavat
2644,749,unmIlana
2645,749,gurumukhI
2646,750,vitasta
2647,750,ikSugandhA
2648,750,anukUlanAyaka
2649,750,avastIrNa
2650,750,granthanA
2651,751,lAGgaladaNDaka
2652,751,mAkaranda
2653,751,hanumajjayantI
2654,752,addhAbodheya
2655,752,yajurvedasaMhitAnukramaNikA
2656,753,alaMprajanana
2657,753,dIkSApati
2658,753,mitrahana
2659,753,ardhAsi
2660,754,sUtraNa
2661,754,prasravaNa
2662,754,anupreSaNa
2663,754,tucchatva
2664,754,auSNiha
2665,754,kAkavarNa
2666,755,agarI
2667,755,janAzraya
2668,755,manuSyasAkSya
2669,755,jaratkArupriyA
2670,755,dvimukhAhi
2671,756,mahAmatsya
2672,756,vaitaMsika
2673,756,sudhAnandasUri
2674,757,paryanuyoga
2675,757,palpUlana
2676,758,kuJjarAnIka
2677,758,ubhayA
2678,758,dehinI
2679,758,pAyin
2680,758,zastropakaraNa
2681,759,kaccaTa
2682,759,hutAzazAlA
2683,760,Rkzas
2684,760,SaTtriMzadahazas
2685,760,rahasyatrayaculuka
2686,760,maithunikA
2687,761,dityavah
2688,761,indrasArathi
2689,762,vAkyazeSa
2690,762,zakragopaka
2691,762,senApura
2692,762,atyAzA
2693,763,dhvajapraharaNa
2694,764,parivat
2695,764,grAmyamRga
2696,764,kumArabhRtyA
2697,764,aSADhaka
2698,765,avelA
2699,765,vipratipatti
2700,765,madhuparNi
2701,765,zukriman
2702,766,bhAvasAra
2703,767,kalpakSaya
2704,767,paGkavAri
2705,767,atidRp
2706,768,azin
2707,768,nepAlaviSaya
2708,768,jayavAhana
2709,769,tIvrAnta
2710,769,dvA
2711,769,surapatitanaya
2712,769,chucchu
2713,769,zilin
2714,769,kauzalya
2715,770,muSTibandham
2716,770,mUlasUtra
2717,770,rathayu
2718,771,UrNAvala
2719,772,kSemavatI
2720,772,protsRj
2721,772,nAtisAndra
2722,772,il
2723,772,viSaharamantraprayoga
2724,773,bhais
2725,773,saMnivezita
2726,773,apamyakS
2727,773,yAtrArtham
2728,773,vyapagatatilakagAtratA
2729,774,apratidvandvatA
2730,774,viSNupratiSThApaddhati
2731,774,gAGgerukI
2732,774,saMdUSaNakara
2733,774,vaDabA
2734,774,pratyabhijJAsUtra
2735,775,bhadrAzrama
2736,775,tAmbUladhara
2737,775,pAdona
2738,776,vinayapradhAna
2739,776,pANDavAnanda
2740,776,zamyu
2741,776,durvidagdha
2742,777,saMhitAbhASya
2743,777,chandogapariziSTa
2744,777,riNv
2745,777,vibhasman
2746,777,kAmakAratas
2747,778,stRNISaNi
2748,778,kAsundIvaTikA
2749,778,ekavAram
2750,778,nAtipuSTa
2751,778,svarNarUpin
2752,779,vainAzikatantra
2753,779,khard
2754,780,nirmAnuSa
2755,780,AmarSaNa
2756,780,pUrNendurasa
2757,780,anapadoSya
2758,780,Urdhvakaca
2759,781,vaneyu
2760,781,divyanArI
2761,782,dRgbhU
2762,782,purastAj
2763,782,sampradah
2764,782,nyAyaratnaTIkA
2765,782,vahnicUDa
2766,782,bahuduHkhavAsam
2767,783,parobAhu
2768,784,vinirmokSa
2769,784,sakhola
2770,784,bhu
2771,784,kaNTArtagalA
2772,784,utpatAka
2773,784,janitasvana
2774,785,zatazIrSA
2775,785,maithuna
2776,785,rAjadaivika
2777,785,yama
2778,785,ravaka
2779,786,gonasa
2780,786,yahvI
2781,786,pratyaGka
2782,786,upajighraNa
2783,786,phalAzin
2784,786,atitRp
2785,787,vArAhI
2786,787,yathAparilikhitam
2787,787,dAsanIya
2788,787,yathAvacanakArin
2789,787,manurhita
2790,788,biDAlA
2791,788,prANAtipAta
2792,789,kAcamAcI
2793,789,jayavilAsa
2794,790,himazikharin
2795,791,savitRla
2796,791,niHzabdastimita
2797,791,padmanAbhi
2798,791,vaidyanAthakavi
2799,791,chekila
2800,791,sabhAgatA
2801,792,nAgarUpadhRk
2802,792,madAra
2803,792,ekottarikA
2804,793,divAmanya
2805,793,trikUTavat
2806,793,prabodhacandra
2807,793,pUtanikA
2808,793,peDhAla
2809,793,nirIkSyamANa
2810,794,vihagavega
2811,794,puTannaTa
2812,794,maGkh
2813,795,anupAkhya
2814,795,zrutasoma
2815,796,caturdhA
2816,796,akutazcid
2817,796,parNalIbhUta
2818,796,daivAyatta
2819,796,dazavAra
2820,796,adAzvas
2821,797,rasakaGkAli
2822,797,parIzAsa
2823,797,vRtya
2824,797,lR
2825,797,tiSThad
2826,798,vaktraja
2827,799,mahAyuga
2828,799,ardhapArAvata
2829,799,cittasaMhati
2830,799,pitRkRtya
2831,799,medasvin
2832,799,bhaGgyantareNa
2833,800,zazahan
2834,801,nandagopakulodbhavA
2835,801,pariNItapUrvA
2836,802,ayajJasac
2837,802,nakhadAraNa
2838,802,mRdupuSpaka
2839,802,grISmakAla
2840,803,samabhidhyai
2841,803,meghamAla
2842,803,ekavarNI
2843,803,samayadharma
2844,804,kalmaSa
2845,804,prANAkarSin
2846,805,aparisaMkhyAna
2847,806,sUtta
2848,806,apakvabuddhi
2849,806,Anetavya
2850,806,hAputrikA
2851,807,vAyudattarUpya
2852,807,yaGanta
2853,807,vijayapratyarthin
2854,807,abhikuS
2855,807,mahATavi
2856,807,bhaktisiddhAnta
2857,808,kAJcanAbhidhAnasaMdhi
2858,808,suzamI
2859,808,kRSNAGga
2860,808,kulezvara
2861,808,dhami
2862,809,gIrNa
2863,809,hal
2864,809,suvardhAman
2865,809,dAsIsabha
2866,809,nirAgraha
2867,810,ahoratna
2868,810,vizeSAvasyakaniryukti
2869,810,sujAtavaktra
2870,811,dakSiNAtinayana
2871,811,madhumakSa
2872,811,kaTIka
2873,812,paropakAraikarasA
2874,812,ardhacandrabhAgin
2875,812,utthApanIya
2876,812,araNyarudita
2877,812,sarvazaGkA
2878,812,surundalA
2879,813,dezAtithi
2880,813,oSam
2881,813,azlIlaparivAda
2882,813,paramanthu
2883,814,kulyAya
2884,814,parAmRta
2885,814,paracakrasUdana
2886,814,vindhyavAsaka
2887,814,mitrakAma
2888,815,apratikArin
2889,815,karArpaNa
2890,815,uttarArtha
2891,815,saMvatsam
2892,816,dharmakAma
2893,816,bhAvavidyezvara
2894,816,muNDamathanA
2895,816,AdhAyaka
2896,816,supracAra
2897,816,hRdayAnuga
2898,817,vRthASah
2899,817,nikAmakAma
2900,817,saMcaya
2901,818,miSamiSAya
2902,818,sarvaprAyazcittaprayoga
2903,818,darzya
2904,818,pratyutkrAntajIvita
2905,819,pANimukha
2906,819,payasvin
2907,819,kaJcaDa
2908,819,tapastanu
2909,819,vezApura
2910,819,dhUmarAji
2911,820,uJchabhuj
2912,821,kSIrataru
2913,821,gharSaNI
2914,821,pratizruti
2915,822,paroMhu
2916,822,samupasaMhRta
2917,822,vidyAprakAzacikitsA
2918,822,bhakSyamAlyApaNa
2919,823,adrohin
2920,823,sujaniman
2921,823,bhaktibhAvapradIpa
2922,823,jIvAnanda
2923,823,puSpasArasudhAnidhi
2924,824,ramAdhava
2925,824,bhadrAnagara
2926,824,sumahat
2927,825,samayitavya
2928,826,aMzudhara
2929,827,bAhya
2930,827,bharata
2931,827,anucint
2932,827,pravipala
2933,827,avanImukha
2934,827,praznottaramAlikA
2935,828,rAjasUyika
2936,828,avasRSTa
2937,828,zRGgamohin
2938,828,mAtRnivAtam
2939,828,paNyavikrayazAlA
2940,829,ruvaNyu
2941,829,dUSaya
2942,829,tantumatI
2943,829,kapilAhvaya
2944,829,caturasrazobhin
2945,830,sArakaumudI
2946,831,zakaTikA
2947,831,kAryakAraNatva
2948,831,zIrNamUla
2949,831,suviziSTa
2950,832,gAganAyasa
2951,832,prahetR
2952,832,ArogyatA
2953,833,vinaGgRsa
2954,833,zabdasAdhyaprayoga
2955,833,avadyat
2956,833,arASTra
2957,833,zuddhamizratva
2958,834,vighnezvarasaMhitA
2959,834,parISeka
2960,834,vedikaraNa
2961,834,vyavasthApita
2962,835,amatapadArtha
2963,835,kRNaJja
2964,835,dogdhavya
2965,835,viSadhAna
2966,835,pacanI
2967,836,vikSAva
2968,836,saMvid
2969,837,vAkyArthopamA
2970,838,yava
2971,839,UrdhvaliGga
2972,839,somaprayogaprAyazcitta
2973,839,samAnavayaska
2974,839,kharvaTa
2975,839,puSpasAyaka
2976,839,piGga
2977,840,caNDIvilAsa
2978,840,abhyari
2979,841,pApanAzana
2980,841,mukandaka
2981,841,ghoSila
2982,841,bahumata
2983,842,govindAnanda
2984,842,lam
2985,842,avithyA
2986,843,yAska
2987,843,satpakSin
2988,843,karaTin
2989,844,ToDaraprakAza
2990,844,prAtipAna
2991,844,glapana
2992,844,bAhyAnta
2993,845,varNAnyatva
2994,845,kAlaparvata
2995,846,nAgArjunI
2996,847,vezmAnta
2997,847,mAlAkanda
2998,847,kSiprArtha
2999,848,koSThAgArika
3000,849,ratiratnapradIpikA
3001,849,zamIdhAnya
3002,849,sthUlapuSpA
3003,850,zaratkAmin
3004,850,samudratas
3005,850,vasApAyin
3006,850,vAlatuSa
3007,851,AmikSavat
3008,851,dantinI
3009,851,nopasthAyin
3010,851,lobhitA
3011,851,saMcud
3012,852,satyavyavasthA
3013,853,phenavAhin
3014,853,vAtikaSaNDa
3015,853,antaHpurAdhyakSa
3016,853,vaivadhikatA
3017,853,svahastita
3018,853,dI
3019,854,vAjapeyagraha
3020,854,sakAyikA
3021,854,manohArin
3022,854,hastalepana
3023,854,nirNatatama
3024,855,bhRgusUnu
3025,855,paJcasaptata
3026,855,kezya
3027,855,zAs
3028,855,zarya
3029,856,vAvasAna
3030,856,nizna
3031,857,kUpabila
3032,857,tantuparvan
3033,857,haribhaktisudhArasa
3034,857,bindubheda
3035,857,bhAvayitavya
3036,857,pratizayita
3037,858,zaktitantra
3038,858,paryavapanna
3039,858,uSNasundara
3040,858,aprasAdya
3041,858,mallabhU
3042,859,paJcapAdikATIkAtattvadIpana
3043,859,vAjaprasuta
3044,859,AGgirasa
3045,860,sanasaya
3046,860,zakAntaka
3047,860,sarasA
3048,860,tumba
3049,860,avanI
3050,861,purazcaraNakarman
3051,861,janitrI
3052,862,bhAvasena
3053,862,kAmbojaka
3054,863,tApazcita
3055,863,chAyApiGga
3056,863,mahApuruSalakSaNa
3057,864,siMhikAsuta
3058,864,AdityasthAlI
3059,864,vAkyazalAkA
3060,864,rayimat
3061,864,zaulba
3062,864,kupya
3063,865,nirindriya
3064,865,rAjAditya
3065,866,apsusaMzita
3066,866,bhArahArika
3067,867,balopapanna
3068,868,kaNTavRkSa
3069,868,vaiyAkaraNakhasUci
3070,868,sitakarNikA
3071,868,duSTacetas
3072,868,pUjita
3073,869,satpAtravarSa
3074,869,saMruS
3075,870,pAdAnudhyAna
3076,870,mahAvAmadevya
3077,870,kRtAbhyAsa
3078,871,Rkva
3079,871,SaDjAmarezvara
3080,871,sAmyatAlavizArada
3081,871,zubhaikadRz
3082,871,vighnezvara
3083,872,mahAnIlI
3084,873,jatuvezman
3085,873,vyApanna
3086,873,kuJjarAroha
3087,873,upacAraparIta
3088,873,alarSirAti
3089,874,upakSepa
3090,874,kapAli
3091,874,zastradhArin
3092,874,Avedin
3093,875,labdhapratyaya
3094,875,mahAyuta
3095,875,pazupAza
3096,875,vyuptajaTAkalApa
3097,875,capeTApAtanAtithi
3098,876,gandhakAlikA
3099,877,karNamUlIya
3100,877,nitambavatI
3101,877,AdArabimbI
3102,877,avabhaJj
3103,877,ativiSa
3104,877,abhividIpita
3105,878,devavarya
3106,878,vidrumamaya
3107,879,vaGkA
3108,879,carmamna
3109,880,phUt
3110,880,adbhutarasa
3111,880,praSTha
3112,881,dharmadhvaja
3113,882,amati
3114,882,zatri
3115,883,anuhoma
3116,883,siktha
3117,883,jIvitabhUta
3118,883,zeSakAla
3119,883,anityadatta
3120,884,svargagati
3121,884,hemapuSpikA
3122,884,upArj
3123,884,indraputrA
3124,885,laghusaptazatikAstava
3125,885,AcAryajAyA
3126,886,vAyasAri
3127,886,carmAnta
3128,886,pUrNakAraNa
3129,886,senAjU
3130,887,avidhAyin
3131,887,sadAnandayogIndra
3132,887,pUrdvAr
3133,887,ardhaniSpanna
3134,887,zaGkhapad
3135,887,vivekArNava
3136,888,mohanalAla
3137,889,upajIkA
3138,890,kharamukhikA
3139,890,nandIvRkSa
3140,890,lampaTA
3141,890,dayAyukta
3142,890,tarAm
3143,891,lekhAbhrU
3144,892,abhipradru
3145,893,durAdharSA
3146,894,puSTizrAddha
3147,894,dhvaMsin
3148,894,AbhAsa
3149,894,bhinnamarman
3150,894,paJcazirISa
3151,895,ciJcA
3152,896,sArabhANDa
3153,896,tUlakaNa
3154,896,vAtaratha
3155,896,prapathyA
3156,897,pravinirdhUta
3157,898,parasambandha
3158,898,pizAcasabha
3159,899,audIcya
3160,899,nArkalpi
3161,899,viprasRp
3162,899,vedapadadarpaNa
3163,899,padabhaJjikA
3164,900,grAmAcAra
3165,900,rAjadarzana
3166,900,medastejas
3167,901,udavAsa
3168,901,niSparihArya
3169,901,vaJjulaka
3170,901,zvAnala
3171,901,kharjughna
3172,901,pAdadhAvanikA
3173,902,nyojas
3174,903,lih
3175,903,karmin
3176,903,mAtulaputraka
3177,903,abhiznath
3178,904,samprahAra
3179,904,zRGgATaka
3180,904,masAra
3181,905,dharmAyatana
3182,905,hAphikA
3183,905,dUlI
3184,905,vIralIla
3185,905,adbhutasAra
3186,905,agnimAruti
3187,906,anicchaka
3188,906,sarvavRddha
3189,906,abhyastam
3190,906,haMsacchattra
3191,906,zliku
3192,907,abhilakSyam
3193,907,sadyastA
3194,908,mAlavabhadra
3195,908,sthANubhrama
3196,908,avikRti
3197,908,padArthatattva
3198,909,puMs
3199,910,ahitanAman
3200,910,subhASitasudhA
3201,910,prazaMsAnAman
3202,910,maGkha
3203,910,cauroddhartR
3204,911,durgAmahattva
3205,912,yogAdhikAra
3206,912,bhUmIbhRt
3207,912,mahezvarabhaTTIya
3208,912,jvarAgni
3209,912,hrIvelaka
3210,912,virahita
3211,913,campUrAmAyaNa
3212,913,parvatI
3213,913,vedhasI
3214,914,triviSTapa
3215,914,janat
3216,914,laghusaMgrahaNIsUtra
3217,915,caikitAneya
3218,915,kimavastha
3219,915,sasarparI
3220,916,surapratiSThA
3221,917,AnurohiNa
3222,918,kArtsnyena
3223,918,kAlapAza
3224,918,labdhAvakAza
3225,918,zivajJAnabodhasUtra
3226,918,tArkika
3227,918,ikSuzalAkA
3228,919,samAkruSTa
3229,919,mRNAlavat
3230,920,mAsapraveza
3231,921,upapadasamAsa
3232,921,saparihAsa
3233,922,arasa
3234,922,cakracUDAmaNi
3235,923,pAtnI
3236,923,trizaGkuka
3237,923,navAtmaka
3238,923,IrAmA
3239,923,viruddhagrantharahasya
3240,924,saptArSa
3241,924,prokSaNIdhAnI
3242,925,durghaTodghATa
3243,925,nAriGga
3244,925,jJAnavilAsakAvya
3245,926,nadItarasthAna
3246,926,zitikakuda
3247,926,gauhalavyAyanI
3248,926,sAlokya
3249,926,nirUDhapazubandhamaitrAvaruNaprayoga
3250,926,sadAzivanAmamantra
3251,927,aviphala
3252,928,lAvaNyalakSmI
3253,928,zaivAla
3254,928,vibhraMza
3255,928,udakazAnti
3256,928,dinarAja
3257,929,aryamadatta
3258,929,pANDuraGgaviTThalastotra
3259,929,anavatapta
3260,929,indravAhana
3261,930,yAjJikanAtha
3262,930,uttarakriyA
3263,930,bhasmAkR
3264,930,khAdhvanIna
3265,930,zrIvabhAsa
3266,930,manuSyagavI
3267,931,trayoviMzati
3268,931,tripralambin
3269,931,sampatnI
3270,931,kAlagata
3271,931,sauvazva
3272,932,sauparNaketava
3273,932,sumahAbala
3274,932,bhUtivardhana
3275,932,dvArakaNTaka
3276,933,nirdhanatva
3277,934,amRtabhavana
3278,934,nRyuj
3279,935,durjanIkR
3280,936,bahvanna
3281,937,ayuktatva
3282,937,muSitaka
3283,937,viparikram
3284,937,vRSalIsevana
3285,938,apracetas
3286,939,gaganavallabha
3287,939,muhUrtakalpadrumIyasaMkrAntisaMjJAkusuma
3288,939,rUkSatva
3289,939,pariluTh
3290,940,sAgram
3291,940,vyuttRR
3292,940,nyAyadeva
3293,940,vihApita
3294,941,mandaregin
3295,941,azaniprabha
3296,941,nAvAroha
3297,941,kaTakuTi
3298,941,dAnahemAdri
3299,941,proSThikA
3300,942,raktasAra
3301,942,AruNyaka
3302,942,AgrahAyaNam
3303,943,sasuracApam
3304,943,upaji
3305,943,yuJjanda
3306,943,RSimukha
3307,943,saptacchidra
3308,944,paurNamAsI
3309,944,vipuMsI
3310,944,sUryanamaskAravidhi
3311,944,pulinapradeza
3312,945,vyaktagandhA
3313,945,pArthivaliGgamAhAtmya
3314,945,prAGmukhakaraNa
3315,946,asatyatA
3316,947,veNIskandha
3317,947,piGgeza
3318,947,suramedA
3319,948,tantrazAstra
3320,948,uttararUpa
3321,948,Adezya
3322,948,kapphiNa
3323,949,susaMskRtopaskaratA
3324,949,bodhisattvapakSanirdeza
3325,949,kaNDUyanI
3326,949,suvizAlA
3327,949,nAndikara
3328,950,mArgazIrSaka
3329,950,pheNa
3330,950,cakramaTha
3331,950,saMkarSin
3332,951,bodhicittavivaraNa
3333,951,miti
3334,951,nirvIja
3335,951,yatheSTam
3336,952,vimAnuSa
3337,952,nADikela
3338,952,zivadhAriNI
3339,952,arNavavarNana
3340,952,nAlIkinI
3341,953,hastatra
3342,953,vrazcana
3343,953,pratisaMhRSTa
3344,954,pratyupakram
3345,954,ANDapIta
3346,954,sadadi
3347,954,zabdavidyAzAstra
3348,955,kaSAyavaktratA
3349,955,sphuTitacaraNa
3350,955,sahaprayoga
3351,955,saMsiddharUpa
3352,955,nirISa
3353,955,amaru
3354,956,daurbala
3355,956,pratiparigamana
3356,956,upakram
3357,956,divIza
3358,956,vAntIkR
3359,956,pAzcAtya
3360,957,zrIdarzana
3361,957,zubhaMyAvan
3362,957,sphuradoSThaka
3363,957,citradhrajati
3364,957,adhvagantavya
3365,957,dazavarSin
3366,958,viSvaNa
3367,958,madhyasthatA
3368,958,bhramaradUtakAvya
3369,958,mUrtitas
3370,958,nidrAlasya
3371,958,gajacchAyA
3372,959,zivAmbAtrizatI
3373,960,abhivye
3374,960,pAdArpaNa
3375,960,viSanAzin
3376,960,kRttikAsambhava
3377,961,arNavapota
3378,961,siddhanArAyaNa
3379,961,parimRSTaparicchada
3380,961,brahmasUtrAnubhASyapradIpa
3381,961,prasphij
3382,961,sambhASa
3383,962,prAgvat
3384,962,mecakAbhidhA
3385,962,rajatadaMSTra
3386,962,lipikAra
3387,962,hambhA
3388,962,bhAgaka
3389,963,vyAkaraNottara
3390,964,vyAkAra
3391,964,zaGkhA
3392,964,zubhavrata
3393,964,pravilApya
3394,964,anusaMsRp
3395,965,pratyakSakRta
3396,965,caturvyUhavAdin
3397,965,nakSatravidhAna
3398,965,hetuhAni
3399,966,jAgaritadeza
3400,966,Apo
3401,967,vasiSThazrAddhakalpa
3402,967,sAmidhenI
3403,967,pretyabhAvika
3404,967,yakSavitta
3405,967,gopurA
3406,968,prakhyApita
3407,969,mahAmaNDala
3408,969,abhidUtam
3409,969,duHkhaduHkha
3410,970,kAziSNu
3411,971,atiyaj
3412,971,amRtasU
3413,972,vapu
3414,972,kadrUka
3415,972,durAzraya
3416,972,madvan
3417,972,vyAjavyavahAra
3418,973,dhAtR
3419,973,rAjadarzana
3420,973,paTTilodhraka
3421,973,nizAcarI
3422,974,parivitta
3423,975,alpabala
3424,975,pIvorUpa
3425,975,azvadvAdaza
3426,975,upariSTAdupayAma
3427,975,kalApUrNa
3428,976,hatadviS
3429,976,vizvakAyA
3430,976,tryaJjali
3431,976,vAbhi
3432,976,Ajabandhavi
3433,976,janayitavya
3434,977,samucchal
3435,977,kanda
3436,977,mahAnidra
3437,977,zatAzri
3438,978,taruruhA
3439,978,abhinipat
3440,978,nUpurin
3441,979,ranti
3442,980,pUjayAna
3443,980,puSpapattrin
3444,981,rAtriSAman
3445,982,dazottara
3446,982,avAgra
3447,983,rUpanArAyaNasena
3448,983,kIdRza
3449,983,pratyaGgirAsahasranAmastotra
3450,984,kulapAMsula
3451,984,dvIpinakha
3452,984,vaMzaka
3453,984,yAtayAmatva
3454,985,sarvahoma
3455,985,riGgaNI
3456,985,SaSThIdarpaNa
3457,985,jiGgiNI
3458,985,lokAnurAga
3459,986,vikretavya
3460,986,sakarNaka
3461,987,sarvasAmrAjyamedhasahasranAman
3462,987,lohitAda
3463,987,zatadAtu
3464,987,samprakRS
3465,988,tyAda
3466,988,hiraNyaketu
3467,988,gandhAmbu
3468,989,lambhanIya
3469,989,apatyavat
3470,989,atizaktitA
3471,989,pratyutthAyika
3472,989,nAnurakta
3473,989,paurukutsya
3474,990,pUrvacitta
3475,990,daivAtitha
3476,991,lAlI
3477,991,harSaNa
3478,991,ceSTa
3479,991,lalitAkhaNDa
3480,991,zatIkarNa
3481,991,nalla
