B1,B2,B3
5396,220,kAryakara
5397,220,jyeSTharAj
5398,220,buddhIndriya
5399,220,suzithila
5400,220,haryAtman
5401,220,sahajanyI
5402,220,caturam
5403,220,bhUmavidyA
5404,220,vitAnI
5405,220,tundilIkaraNa
5406,220,nirvArANasi
5407,220,vANIcI
5408,220,tantu
5409,220,vizvajana
5410,220,sahasrabhujajihvAkSa
5411,220,sarvatyAga
5412,220,dhukkA
5413,220,vaiyAkaraNa
5414,220,pratyupadiSTa
5415,220,AmukhIbhU
5416,220,guhezvara
5417,220,kAkakASTha
5418,220,yantrarAjavyAkhyAna
5419,220,sAdhukIrti
5420,220,bheditva
5421,220,bhagos
5422,220,vaihaga
5423,220,atuhinaruci
5424,220,phalguvATikA
5425,220,anuzloka
5426,220,vRSAJcana
5427,220,vibhuvarI
5428,220,mI|u
5429,221,gajanakra
5430,221,abhivAsas
5431,221,padakArikAratnamAlA
5432,221,saMnicita
5433,221,uDuloman
5434,221,bIjapAdapa
5435,221,veNugradha
5436,221,jagadaNDaka
5437,221,zArijA
5438,221,kusUlabila
5439,221,bahusamudAcAra
5440,221,nistAraka
5441,221,utpata
5442,221,zaramarIcimat
5443,221,pAnIyakumArarasa
5444,221,utkUla
5445,221,nirAtman
5446,221,viSNupadazrAddha
5447,221,lauhAyana
5448,221,maJjiSThAmeha
5449,221,vyatirekAt
5450,221,zvetamRd
5451,221,yatibhraSTa
5452,221,adAsa
5453,221,vyatItakAla
5454,221,azvavaidya
5455,221,samaramardana
5456,221,anvasta
5457,221,abhragiri
5458,221,pAdAvanAma
5459,221,sarvatomukhaprakaraNa
5460,221,dugdhapoSya
5461,221,anyadhI
5462,221,dharmitAvacchedakatAvAda
5463,221,zataghaNTA
5464,221,haMsapada
5465,221,yakRdvarNa
5466,221,abhyavakarSaNa
5467,221,dhvasanti
5468,221,tigmatejas
5469,221,krAntibhujA
5470,221,mandurAbhUSaNa
5471,221,kulizanAyaka
5472,221,susmUrSA
5473,222,kRpIsuta
5474,222,nagnabhUpatigraha
5475,222,saMsargadoSa
5476,222,indriyAtman
5477,222,zAs
5478,222,daurmitri
5479,222,pratiSTabdha
5480,222,mRdaMgI
5481,222,lagnazuddhi
5482,222,bhikSAvRtti
5483,222,vAkyabhedavAda
5484,222,kaNDolapAda
5485,222,sukarma
5486,222,vadhUsarAkRtAhvayA
5487,222,jIvarakta
5488,222,sampat
5489,222,madotkaTA
5490,222,puraz
5491,222,pravibhinna
5492,222,hutAhuti
5493,222,skandhapradeza
5494,222,Azvapas
5495,222,bIjamantra
5496,222,corAyita
5497,222,prazastaparibhASA
5498,222,sArvaraugika
5499,222,sAkSatapAtrahasta
5500,222,UrumUla
5501,222,maunasammati
5502,222,pratyabhivAda
5503,222,kulazIlavat
5504,222,siMhahanu
5505,222,puSkalamocana
5506,222,abhisaMstham
5507,222,sunayakazrI
5508,222,kSaNada
5509,222,vezyAyatta
5510,222,kaSa
5511,222,vikrameza
5512,222,svapnagRha
5513,222,pApabhakSaNa
5514,222,viviktanAman
5515,223,saMrambha
5516,223,alIkA
5517,223,patnIsaMyAja
5518,223,kaiTabhabhid
5519,223,satuhina
5520,223,dakSiNArdhapazcArdha
5521,223,Agnivezi
5522,223,avarSin
5523,223,ardhagarbha
5524,223,pattravRzcika
5525,223,nivarA
5526,223,aTh
5527,223,balasamUha
5528,223,nadanadIbhartR
5529,223,saMdhyApaJcIkaraNavArttika
5530,223,poSam
5531,223,kAmadatva
5532,223,zatolUkhalamekhalA
5533,223,nIrAjanaprakAza
5534,223,somajambhA
5535,223,vyAsamAtR
5536,223,savIman
5537,224,vAsudevapUjA
5538,224,rAgadveSaprakaraNa
5539,224,dhayantikA
5540,224,nimbabIja
5541,224,madragAra
5542,224,sAmAnyatama
5543,225,pratyAvartana
5544,225,svapasyA
5545,225,puSkaraprAdurbhAva
5546,225,muNDakopaniSaddIpikA
5547,225,pratIpagati
5548,225,tArtIya
5549,225,airAvata
5550,225,upapAduka
5551,225,vairATI
5552,225,sArka
5553,225,gopAlikA
5554,225,apitR
5555,225,videva
5556,225,sRpravandhura
5557,225,nyAyasiddhAntamaJjarIprakAza
5558,225,kAvaTa
5559,225,salilendrapura
5560,225,hemAlaMkArin
5561,225,candrakUTa
5562,225,pradhvaMsatva
5563,225,maitratA
5564,225,AnuguNya
5565,225,vasuSeNa
5566,225,svayamadhigata
5567,225,kUTasvarNa
5568,225,vAjapeyagraha
5569,225,vaiSayika
5570,225,khelagamana
5571,225,pezaskArI
5572,225,snAnavezman
5573,225,janavid
5574,226,daMs
5575,226,koGkaNAvatI
5576,226,susthitamanas
5577,226,citrarathabAhlika
5578,226,apakram
5579,226,piGgalArthadIpa
5580,226,yAvasika
5581,226,kIlaka
5582,226,trimArgagA
5583,226,haristotra
5584,226,zarabhaGga
5585,226,prANasaMhita
5586,226,ratnAGgurIyaka
5587,226,kriyAtmaka
5588,226,anvayavat
5589,226,prAptarUpa
5590,227,vajrakIla
5591,227,agnyAhita
5592,227,tapyati
5593,227,viSNunAmaratnastotra
5594,227,khalaprIti
5595,227,amImAMsA
5596,227,nizAntIya
5597,227,zuNThAcArya
5598,227,duHkhaduHkha
5599,227,zarIrayaSTi
5600,227,prakSIbita
5601,227,pralapana
5602,227,viSamacaturbhuja
5603,227,capya
5604,227,kharjya
5605,227,damyasArathi
5606,227,gaNDopala
5607,228,vicintana
5608,228,vairAmatI
5609,228,yamunAprabhava
5610,228,aniSTahetu
5611,228,upAj
5612,228,caNDIdAsa
5613,228,navanItajAtaka
5614,228,lekhAdhikArin
5615,228,zaGkhajAtI
5616,228,devayaSTi
5617,228,nIlavarNa
5618,228,paryaGkagranthibandha
5619,229,dyUtajita
5620,229,yam
5621,229,apaspRz
5622,229,zasman
5623,229,gharSita
5624,229,vijayamAdhava
5625,229,anusU
5626,229,yoSitA
5627,229,goazvIya
5628,229,AtRd
5629,229,vaipraznika
5630,229,mahAkalA
5631,229,mekalakanyakAtaTa
5632,229,anirvRta
5633,229,dharaNigrAma
5634,229,zAzvatendra
5635,229,valgulikA
5636,229,zArIrakanyAyanirNaya
5637,229,hInAdhikatA
5638,229,pratipramuc
5639,229,gaNapatistotra
5640,229,mokSapati
5641,229,dhanurjyA
5642,229,dvAdazAratni
5643,229,vRkasthalI
5644,229,prajJAnendra
5645,229,rasadrAvin
5646,229,indrajyeSTha
5647,229,audaJcavi
5648,229,smRtikalpadruma
5649,229,zodhikA
5650,229,cirATikA
5651,229,nabhazcamasa
5652,229,raktapAdI
5653,229,moghIkR
5654,229,abhipatana
5655,229,unmadiSNu
5656,229,AdhR
5657,229,vakratuNDastavana
5658,229,saptapadIkaraNa
5659,229,upapada
5660,230,vidharma
5661,230,mahAcaturaka
5662,230,mIramIrA
5663,230,bhAvArthakaustubha
5664,230,suvarNadhenu
5665,230,khaluj
5666,230,sudurvacas
5667,230,munivana
5668,230,smarAkula
5669,230,meDhranigraha
5670,230,paratalpa
5671,230,paricintanIya
5672,230,yuvatIsambhogakAra
5673,230,dAzarUpya
5674,230,vaidyakalpataru
5675,230,vijayakalpalatA
5676,230,gomAtR
5677,230,kuNThita
5678,230,AcAnti
5679,230,varArthA
5680,230,syona
5681,230,pratidarzana
5682,230,dhanasampad
5683,230,mAtRghAtuka
5684,230,zalyaka
5685,230,surabhidAruka
5686,230,rAhubhedin
5687,230,pratyarc
5688,230,hanumokSa
5689,230,pratyavamRz
5690,230,nartakI
5691,230,harizayA
5692,230,saMgatin
5693,230,AgneyapurANa
5694,230,vyutsarga
5695,230,nailInaka
5696,230,prajJAti
5697,230,suUti
5698,230,upakAritva
5699,230,zodhita
5700,230,atiduHkhita
5701,230,smRtihetu
5702,230,rAmi
5703,230,kaca
5704,230,zivaskandha
5705,230,saiMhika
5706,230,tAvanta
5707,230,rabhIyas
5708,230,sAvadya
5709,231,vakrakaNTa
5710,231,AmAvAsyavidha
5711,231,sacihnam
5712,231,aniccha
5713,231,kuNitva
5714,231,asijihva
5715,232,arNavabhava
5716,232,nabhoduha
5717,232,pariniSThApanIya
5718,232,mahAvarti
5719,232,puNDra
5720,232,vadanakaMja
5721,232,khyAtighna
5722,232,upArjya
5723,232,puSkaravyAghra
5724,232,tiSThadgu
5725,232,yathAdarzana
5726,232,parispRdh
5727,232,prazAm
5728,232,ambukezara
5729,232,kAlikAgrantha
5730,232,gartamit
5731,232,mananI
5732,232,rukmi
5733,232,vyavadAta
5734,232,praiyyamedha
5735,233,zakragopaka
5736,233,vedavatI
5737,233,zumbhita
5738,233,samavasthAna
5739,233,vAratantava
5740,233,lauhaja
5741,233,praklRptasnAnamaNDana
5742,233,naktambhAga
5743,233,kutsaputra
5744,233,pallava
5745,233,vAjinIvat
5746,233,saMjAtanidrApralaya
5747,233,vastuvivarta
5748,233,caturdazIzAnti
5749,233,nAtilampaTa
5750,233,vainAyaka
5751,233,maNDIlaka
5752,233,jyeSThAmbu
5753,233,zakasthAna
5754,233,vyazana
5755,233,gopArezvaratIrtha
5756,233,Una
5757,233,sahadevata
5758,233,ayugma
5759,233,prAtihAraka
5760,233,madAmbu
5761,233,jalUkA
5762,233,svAsada
5763,233,curaNya
5764,233,pakSman
5765,233,pRSAtaka
5766,233,saMkhyApada
5767,233,agnisAda
5768,233,gopavadhUTI
5769,233,sarvadhA
5770,233,pavitrapANi
5771,233,pArthivezvaracintAmaNi
5772,233,zamIvRkSa
5773,233,kadryaJc
5774,233,nArAyaNopaniSatsAra
5775,234,zavasparza
5776,234,saviSAda
5777,234,dakSakanyA
5778,234,parazivendrasarasvatI
5779,234,pizAcapati
5780,234,caitrakUTI
5781,234,saMzritavya
5782,234,zvabhramukha
5783,234,apimantra
5784,234,lekuJcika
5785,234,kokkili
5786,234,varSakarman
5787,235,dRSTigata
5788,235,samanupAl
5789,235,janasaMkSaya
5790,235,bhallikA
5791,235,kimAhAra
5792,235,indirAlaya
5793,235,gandhapalAzI
5794,235,aikarAtrika
5795,235,yugapattraka
5796,235,hATakamaya
5797,235,sahasraprakAra
5798,235,taTAghAta
5799,235,sthANuroga
5800,235,AbhyavakAzika
5801,235,akaTuphala
5802,235,zAntalAbha
5803,235,vaidagdha
5804,235,sAdhase
5805,235,suvarNA
5806,235,sUkSmIbhUta
5807,235,parIkSaNa
5808,235,gAGgodaki
5809,235,abhipAla
5810,235,anupAnIya
5811,235,parepa
5812,235,vIGkhA
5813,235,prasAdaSaTzlokI
5814,235,paramakrAnti
5815,235,iSIka
5816,236,sadAnandagaNi
5817,236,avajyut
5818,237,zravaNapuTaka
5819,237,praskanna
5820,237,sarvatodhAra
5821,237,vRttArdha
5822,237,mAmukhI
5823,237,sAmAnyazabdaka
5824,237,leSTavya
5825,237,phalopabhoga
5826,237,saMyantR
5827,237,anuniyuj
5828,237,uparisad
5829,237,piTaGkokI
5830,237,prAvezya
5831,237,tvakchedana
5832,237,puMkSura
5833,237,mUSikaviSANa
5834,237,apiSTuta
5835,237,cIThikA
5836,238,kruzvan
5837,238,taralA
5838,238,vijayIndra
5839,238,dazazIrSa
5840,238,paTTolikA
5841,238,karas
5842,238,aitiha
5843,238,priyasAhasa
5844,238,tArakajit
5845,238,paryas
5846,238,abhyavAs
5847,238,hreSin
5848,238,ardhakoSa
5849,238,adhiji
5850,238,mahAbalakavi
5851,238,viniHsRSTa
5852,238,mumucAna
5853,238,kroSTuvinnA
5854,238,ambhojabandhu
5855,238,apAzyA
5856,238,nandivRkSaka
5857,238,abhiprajan
5858,238,vAmayA
5859,238,suparNAdhyAya
5860,238,kauSAravi
5861,238,amAra
5862,238,avakAza
5863,238,gRhyaka
5864,238,gItajJa
5865,239,jalazAyitIrtha
5866,239,himArAti
5867,239,svayambhagna
5868,239,lokakAraNakaraNa
5869,239,prayApyamAna
5870,239,priyakAritva
5871,239,kAlajihva
5872,239,viSayasaGgaja
5873,239,prabhaGga
5874,239,mitrakArya
5875,239,dhAnyaka
5876,239,kumbharetas
5877,239,rogapAlaka
5878,239,zrIbhaDa
5879,239,saMvand
5880,239,havyalehin
5881,239,paNyArha
5882,239,uddRMh
5883,239,vAcaka
5884,239,pItala
5885,239,avinAzya
5886,239,lakSmaNaprasU
5887,239,nikSA
5888,239,bahubhojana
5889,239,payaspati
5890,239,pRthulalATatA
5891,239,ApInavat
5892,239,viniSkriya
5893,239,sauryavarcasa
5894,239,ahyarSu
5895,239,nyavasRj
5896,239,sragdhara
5897,239,saMgItaka
5898,239,bhImA
5899,239,pravargya
5900,239,pArvatImokSaNa
5901,239,dharmasena
5902,239,sArabhANDagRhaka
5903,239,rAkSasIkaraNa
5904,239,raGgAbharaNa
5905,239,siddhAntabhASya
5906,239,nAradopapurANa
5907,239,vadyapakSa
5908,239,aheLayat
5909,239,pANDarA
5910,239,maitrAyaNa
5911,239,pUrNotkaTa
5912,239,rAjapAla
5913,240,subhagambhaviSNu
5914,240,nitarAm
5915,240,kUTasvarNa
5916,240,pareza
5917,240,zrutyartharatnamAlA
5918,240,svasthIkR
5919,240,brahmAnandagiri
5920,240,vyasanavAgurA
5921,240,ekahAyana
5922,240,karb
5923,240,hAlAsyamAhAtmya
5924,240,prabhAvatI
5925,240,raGgadAyaka
5926,240,balidviS
5927,240,mIDhuSa
5928,240,prasvana
5929,240,saMjIvakI
5930,240,avisraMsa
5931,240,zarAsya
5932,240,tatpANini
5933,240,devarakSitA
5934,240,talA
5935,240,sthUlazAli
5936,240,pInodhas
5937,240,AkAla
5938,240,yathAsambhAvita
5939,240,saudhotaki
5940,240,yantrapUta
5941,240,atigarIyas
5942,240,avihita
5943,240,vedAntAloka
5944,240,dAnasaMvanana
5945,240,surabhimukha
5946,240,vezmakUla
5947,240,pArAyaNavidhi
5948,240,vaidyarAjatantra
5949,240,madhyapraviSTa
5950,240,zvetavarNA
5951,240,netrapuSkarA
5952,240,kSudrasphoTa
5953,240,pracchedana
5954,240,arUparAga
5955,240,savyabhicArakroDa
5956,240,saparivAha
5957,240,maNDalAsana
5958,240,naSTaceSTa
5959,241,vihaMgahan
5960,241,guDaka
5961,241,stanAntara
5962,241,niSAditin
5963,241,praznamaJjUSA
5964,241,idahA
5965,241,vatsapri
5966,241,apahArya
5967,241,bakasahavAsin
5968,241,tApasapattrI
5969,241,pravaNeja
5970,241,zRGgapura
5971,241,Alocita
5972,241,zastranitya
5973,241,zakaTAla
5974,241,garbhasambhavA
5975,241,uccakSUas
5976,241,mantR
5977,241,vaidyakaprayogAmRta
5978,241,huD
5979,241,bhAskaranandin
5980,241,kakkala
5981,241,uduta
5982,241,hRdroga
5983,241,maukuli
5984,241,hanu
5985,241,mantharu
5986,241,udraGka
5987,241,ativiSA
5988,241,manyuparopta
5989,241,ApRta
5990,241,suvibhAta
5991,241,kavikarpaTI
5992,241,bhasmajAbAlopaniSad
5993,241,puNyaikakarman
5994,241,dIptAgnitA
5995,241,asamyakkArin
5996,241,antamasthA
5997,241,kathaM
5998,242,gAtumat
5999,242,kiMstughna
6000,242,aruNI
6001,242,bhUtendriyajayin
6002,242,vRddhakRcchra
6003,242,kozabhUta
6004,242,vyAsR
6005,242,pAtrabhUta
6006,242,zaMkarAvAsa
6007,242,dauHzIlya
6008,242,gRhadvAr
6009,242,haritakI
6010,242,dAhuka
6011,242,atapaska
6012,242,pizAcamocanatIrtha
6013,243,mainika
6014,243,vedAcArya
6015,243,abhiprIta
6016,243,kusakhI
6017,243,sarvapazu
6018,243,ghAseajra
6019,243,sUkaranayana
6020,243,apazrita
6021,243,anarva
6022,243,evaMguNopeta
6023,243,guNalakSaNa
6024,243,ghaTT
6025,243,adInAtman
6026,243,samAkRS
6027,243,vAtsImANDavIputra
6028,243,triNAciketa
6029,243,guhina
6030,243,saptasomapaddhati
6031,243,Urjitacitta
6032,243,virAgin
6033,243,durbhiSajya
6034,243,dyumat
6035,243,sphaTikabhitti
6036,243,muSTiMdhama
6037,243,abhihRS
6038,243,yazasya
6039,243,varSasahasrin
6040,243,samprapac
6041,243,avikSata
6042,243,godharma
6043,243,kSetrabhAga
6044,244,vAridhi
6045,244,phenamehin
6046,244,yajJasac
6047,244,ardhanArIza
6048,244,sadAcArasArasaMgraha
6049,244,mahAdhanuSmat
6050,244,nistyaj
6051,244,utkoraka
6052,244,cili
6053,244,aparihINakAlam
6054,244,khaDgagrAhin
6055,244,balAGgaka
6056,244,reS
6057,244,vRkSezaya
6058,244,jAmeya
6059,244,vimUrdhaja
6060,245,Ajapathika
6061,245,trigartaSaSTha
6062,245,azvatthila
6063,245,trivrata
6064,245,agnigRha
6065,245,pRthurazmi
6066,245,veGkaTezaprahasana
6067,245,suSad
6068,245,mlAnamanas
6069,245,candravimala
6070,245,amarapati
6071,245,sutailA
6072,245,dalasAyasI
6073,245,avidvas
6074,245,pAlAgala
6075,245,kartari
6076,245,vidIpta
6077,245,aMzuhasta
6078,245,setumAhAtmya
6079,245,anRta
6080,245,amaradatta
6081,245,zoNAzman
6082,245,avAjin
6083,245,pApasama
6084,245,avagIta
6085,245,dehI
6086,245,zreNikapurANa
6087,245,vyavadA
6088,245,viruddhatA
6089,245,dharmakArya
6090,245,hRtarAjya
6091,245,prasavyam
6092,246,samayavidhAna
6093,246,astutya
6094,246,kSal
6095,246,surAdhAna
6096,246,viSupa
6097,246,mahAcitrapATala
6098,246,dArila
6099,246,anvaksthAnin
6100,246,vasuMdharAdhava
6101,246,pitari
6102,246,atRpta
6103,246,tAlodghATinI
6104,246,zrIkIrti
6105,246,zuklabIja
6106,246,upajapta
6107,246,pariSattva
6108,246,ghas
6109,246,prahastavAda
6110,246,sima
6111,246,saMkaSTaharacaturthIvrata
6112,246,hInasvara
6113,246,rambhAmaJjarI
6114,246,somotpatti
6115,246,medhAvat
6116,246,pUrvadizya
6117,246,bhikS
6118,246,udvignacitta
6119,246,pratisrota
6120,246,nairRteya
6121,246,dAnakalpataru
6122,246,cilAtiputra
6123,246,atipara
6124,246,viSayajJa
6125,246,sUkSmabIja
6126,246,saMtyajana
6127,246,lekhAbhrU
6128,246,sRp
6129,246,kSullakakAleya
6130,246,prekSAgAra
6131,246,surakSa
6132,246,madhumehin
6133,246,durhRNAyu
6134,246,nAnAtmavAdin
6135,246,vaktavyahRdaya
6136,246,loNitaka
6137,246,aparIkSyakArin
6138,246,viSamajvarAntakalauha
6139,246,putradharmatas
6140,246,prathu
6141,246,apad
6142,246,pratyUDha
6143,247,zoNAzman
6144,247,vikAsaka
6145,247,khadiravaNa
6146,247,pattorNa
6147,247,nibandhasAra
6148,247,vahni
6149,247,pippalIkA
6150,247,avaguNThana
6151,247,paripipAlayiSA
6152,247,agrayodhin
6153,247,prahAruka
6154,247,kRpANI
6155,247,parIndita
6156,247,paramAtmastava
6157,247,carItra
6158,248,manogrAhin
6159,248,ayajJiya
6160,248,madhuvidviS
6161,248,samRddhin
6162,248,draviNasyu
6163,248,aparyanta
6164,248,atimaithuna
6165,248,mandabala
6166,248,AhUrya
6167,248,mInanetrA
6168,248,vizeSAt
6169,248,tattvasaMgraha
6170,248,nabhi
6171,248,vRSTikAla
6172,248,dvipratiSTha
6173,248,picchA
6174,248,bahala
6175,248,mukhavAdya
6176,248,lavaNamehin
6177,248,catuHzata
6178,248,dezakArI
6179,248,jaGgula
6180,248,yuvAdatta
6181,248,paJcarasA
6182,248,yogasUtragUDhArthadyotikA
6183,248,kambojAdi
6184,248,vezasthA
6185,248,parataGgaNa
6186,248,cakSurmala
6187,248,pratyastamaya
6188,248,jAtasenya
6189,248,jihvAchedana
6190,248,caturvarga
6191,249,sujantu
6192,249,visadRza
6193,249,binduraka
6194,249,karAlatripuTA
6195,249,sIha
6196,249,pradoSastotra
6197,249,prathamatas
6198,249,cauDArya
6199,249,dadhi
6200,250,videva
6201,250,praghaT
6202,250,daurbhikSa
6203,250,upolava
6204,250,maGgalavat
6205,250,jIvarakta
6206,250,sainyapRSThabhAga
6207,250,vibhUSitAlaMkArA
6208,250,vibhANDa
6209,250,vanAntavAsin
6210,250,rAtrisUkta
6211,250,vIryavattaratva
6212,250,martyadharma
6213,250,niHsatyatA
6214,250,azika
6215,250,saMniroddhavya
6216,250,tAviSa
6217,250,sAyaNa
6218,250,AbhAsin
6219,250,smArtAdhAna
6220,250,varSakoza
6221,250,praNavakalpa
6222,250,zrIbhakSa
6223,250,kvaNitaveNu
6224,251,avinAzya
6225,251,gavIza
6226,251,upAnuvAkya
6227,251,lohitakRtsna
6228,251,bhUratna
6229,251,vivakSaNa
6230,251,dUzya
6231,251,kSurabhaTTa
6232,251,prayut
6233,251,adRSTapuruSa
6234,251,palArdha
6235,251,sammil
6236,251,rabh
6237,251,tadvRtti
6238,251,apetarAkSasI
6239,251,vyatihAra
6240,251,duHkhacchedya
6241,251,vaidyakaparibhASA
6242,251,kaNTapattraphalA
6243,251,gudhita
6244,251,garjaka
6245,251,kSipakin
6246,251,kAraNika
6247,251,nyAyalIlAvatI
6248,251,udakameha
6249,251,kartr
6250,251,Anidhana
6251,251,Rtviyavat
6252,251,mahAdAna
6253,252,vRttacaula
6254,252,joSA
6255,252,yoddhR
6256,252,cetobhU
6257,252,satyavadana
6258,252,ananyaparAyaNa
6259,252,tIvra
6260,252,prastuta
6261,252,akANDa
6262,252,paNakrIta
6263,252,hemazikA
6264,252,pratikRta
6265,252,vitunnaka
6266,252,svarNaka
6267,252,nitambamaya
6268,252,lomaharSaNa
6269,252,zarapAta
6270,252,pravRddha
6271,252,bidakula
6272,252,valmIkasambhavA
6273,252,hiraNyagarbhadAnavidhi
6274,253,bodhavatI
6275,254,ArtavI
6276,254,USasikata
6277,254,sUryagaGgAtIrtha
6278,254,harimAlA
6279,254,SaNNidhana
6280,254,zrAddhadeva
6281,254,tapaHsAdhya
6282,254,varaNAvatI
6283,254,sarvapArSadatva
6284,254,muhUrtarAjIya
6285,254,succhada
6286,254,samudIS
6287,254,abhyuddru
6288,254,uttaraphAlgunI
6289,254,saMkaluSa
6290,254,AnudRSTeya
6291,254,nAtisvastha
6292,254,bata
6293,254,kAkasampAta
6294,254,prombhita
6295,254,yajJopavItadAna
6296,254,sUtrapAta
6297,254,upastabdha
6298,254,dUrA
6299,254,duHsvapna
6300,254,savyaSTR
6301,254,duHsaha
6302,254,dAsIdAnavidhi
6303,254,sakRpam
6304,254,suparvaNa
6305,254,sphuTapuNDarIka
6306,254,raktR
6307,254,samadaMSTratA
6308,254,uccakSus
6309,254,samavayaska
6310,254,rahasyatrayavidhi
6311,254,dharmavartin
6312,254,yavasaktu
6313,255,madhyatamas
6314,255,prabhutvabodhi
6315,255,mUtraya
6316,255,sphAraNa
6317,255,puraMdhri
6318,255,susvApa
6319,255,vRSasena
6320,255,utkIl
6321,255,jhATali
6322,255,mAdhavapura
6323,255,zuNDaroha
6324,255,pratyabhimith
6325,255,kalaGkeza
6326,255,yAnAstaraNa
6327,255,sukruddha
6328,255,dattAkArISagandhyA
6329,255,yajJadattazarman
6330,255,zil
6331,255,niSaNNaka
6332,255,uzAnA
6333,255,lADana
6334,255,pramArjaka
6335,255,devainasa
6336,255,bahutra
6337,255,saMvAhaka
6338,255,avahantR
6339,255,padratha
6340,255,prajeza
6341,255,paJcadhIva
6342,255,maitrAyaNIyopaniSad
6343,255,jarjarA
6344,255,dUraMgata
6345,256,sphuTabudbuda
6346,256,kulAkulavAra
6347,256,tirazcInapRzni
6348,256,anarthya
6349,256,havirmathi
6350,256,laukikanyAyasaMgraha
6351,256,pratimantram
6352,256,gulmaka
6353,256,vRddhabalA
6354,256,agrAhyaka
6355,256,dUSaka
6356,256,sukleza
6357,256,amanyuta
6358,256,kulAdhAraka
6359,256,paJcAkSaramaya
6360,256,aizika
6361,256,AkhyAtavya
6362,256,paunarvasava
6363,256,guNAdhiSThAnaka
6364,256,yuvarAjadivAkara
6365,256,pracaNDasUrya
6366,256,vicitratA
6367,256,aziSTatA
6368,256,arazana
6369,256,zuSkavairin
6370,256,pRSThastotra
6371,256,RtuprApta
6372,256,abuddhi
6373,256,tanudIrghaghoNa
6374,256,atyayikapiNDapAta
6375,256,pratyavaroham
6376,256,labdhatIrtha
6377,256,bhAgaNa
6378,256,antyakriyA
6379,256,paritrigartam
6380,256,tyAgayuta
6381,256,anAzramevAsa
6382,256,upalakSita
6383,256,havyAzana
6384,256,saMcAra
6385,256,goagra
6386,256,sampatkumAra
6387,256,zakradantin
6388,256,anuSaGga
6389,256,asaMkhyeyaguNa
6390,256,kuzIraka
6391,257,manohlAdin
6392,257,vinayAnvita
6393,257,jambvoSTha
6394,257,vArNavaka
6395,257,sumedhya
6396,257,sarvabhakSA
6397,257,vratapratiSThA
6398,257,kArapatha
6399,257,utkhalin
6400,258,zatatantrIka
6401,258,vAvAtR
6402,258,caraNazuzrUSA
6403,258,vAgdevatAstava
6404,258,kRtavedhana
6405,258,paurya
6406,258,suhara
6407,258,mantravazIkR
6408,258,nirgA
6409,258,zmazruzekhara
6410,258,vyuptajaTAkalApa
6411,258,pIthi
6412,258,nivRttavRtti
6413,258,pili
6414,258,dardrUNa
6415,258,navamAlI
6416,258,samakramatA
6417,258,siddhAntamaJjUSA
6418,258,khaTI
6419,258,vAgartha
6420,258,kSemavRddhin
6421,258,anuzayAnA
6422,258,AzvayujI
6423,258,purISa
6424,258,viruda
6425,258,atyayika
6426,258,triSaMvatsara
6427,258,suzaraNya
6428,258,sahasrahasta
6429,258,dviparAjavikrama
6430,258,cakradhAra
6431,258,samAnAdhikaraNa
6432,258,aGgAGgibhAvasaMkara
6433,258,ucchuSma
6434,258,vArtaka
6435,258,nIcayonin
6436,258,raktapucchaka
6437,258,rucirAsuta
6438,258,zeSakriyA
6439,258,acirAbhA
6440,258,sakhIsneha
6441,258,puraHstha
6442,259,ziJjAna
6443,259,saMdhivigrahAdhikAra
6444,259,kapaTanATaka
6445,259,jayasena
6446,259,sIrapati
6447,259,saMdiSTavat
6448,259,kukkuTi
6449,259,prakAzAtmaka
6450,259,sukAmA
6451,259,sitakhaNDa
6452,259,niHSTan
6453,259,vikRtajananazAntividhAna
6454,259,svargIya
6455,259,lok
6456,259,AbhAsvara
6457,259,Anulomika
6458,259,sarvabhakSa
6459,259,mANikyamaya
6460,259,nADika
6461,259,avyaya
6462,259,sthalacara
6463,259,roruka
6464,259,kuloddeza
6465,259,hotRSadana
6466,259,indramantrin
6467,259,vikArya
6468,259,kAJcanadaMSTra
6469,259,tAmAleya
6470,259,azvamedhayAjin
6471,259,azvaparNI
6472,259,zRGgArapaddhati
6473,259,bhRkuTI
6474,259,pAMsuguNThita
6475,259,zailadhAtuja
6476,259,Ahnika
6477,259,pUraka
6478,259,saumana
6479,259,vatsAnusAriNI
6480,259,cettR
6481,259,saMkhyAyoga
6482,259,puNDarIkAnvaya
6483,259,kratuprAvan
6484,259,yavAnvita
6485,259,mahAbhAra
6486,259,upasadya
6487,259,nirapekSin
6488,259,sarasvatIstotra
6489,259,rAjavIthI
6490,259,vicitrAlaMkArasvara
6491,259,vadhanigraha
6492,259,sArasvatI
6493,260,viyadgati
6494,260,duduha
6495,260,picaNDaka
6496,260,pariNAmaramaNIya
6497,260,prodvIci
6498,260,utkheda
6499,260,pravad
6500,260,prajvAra
6501,260,vRSNI
6502,260,punazcara
6503,260,anuprabhUta
6504,260,Ajakrandi
6505,260,kAlakUTa
6506,260,dvAdazAvarta
6507,260,phalacchadana
6508,260,jyotirjJa
6509,261,himna
6510,261,madhyA
6511,261,priyajIvita
6512,261,mAtRbhedatantra
6513,261,saptasamudravat
6514,261,upakalpa
6515,261,lajjAvaha
6516,261,lakSmyArAma
6517,261,sarvarasottama
6518,261,vArI
6519,261,mInAghAtin
6520,261,uSman
6521,261,poSayitR
6522,261,sarvAGgam
6523,262,bIjakANDaruha
6524,262,samudrayAtrA
6525,262,kavara
6526,262,alAbu
